row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
3356,a big yellow octagon can be seen left of a small green triangle,left of a big pink circle is a big yellow square,610,0.001639344262295082,0.8576064109802246,0.0009127800003625453,0,0,0,3,0.42857142857142855,1,0,0
9354,a small purple triangle can be seen above a small pink circle,a small red circle is above a big blue square,571,0.0017513134851138354,0.8557731509208679,0.0009245319524779916,0,0,0,2,0.2857142857142857,1,0,0
5329,the small orange diamond is positioned right of a medium black diamond,left of a big pink circle is a big yellow square,384,0.0026041666666666665,0.8835169076919556,0.0007466861279681325,0,0,0,0,0.0,0,0,0
6808,a big pink square is left of a big red octagon,left of a big pink circle is a big yellow square,3,0.3333333333333333,0.9442362189292908,0.00035746057983487844,0,1,0,4,0.5714285714285714,1,0,0
228,a medium purple diamond can be seen right of a small pink hexagon,a big green octagon is above a big blue triangle,590,0.001694915254237288,0.8515644073486328,0.0009515105048194528,0,0,0,0,0.0,0,0,0
8148,a big pink triangle can be seen left of a small red diamond,left of a big pink circle is a big yellow square,202,0.0049504950495049506,0.9035109281539917,0.0006185206584632397,0,0,0,2,0.2857142857142857,1,0,0
6998,above a medium red octagon is a small red circle,a big green octagon is above a big blue triangle,805,0.0012422360248447205,0.8264648914337158,0.0011124050943180919,0,0,0,1,0.14285714285714285,1,0,0
6898,the big green diamond is positioned right of a small orange square,left of a big pink circle is a big yellow square,115,0.008695652173913044,0.9145713448524475,0.0005476202350109816,0,0,0,1,0.14285714285714285,0,0,0
5870,a big yellow square can be seen left of a big blue triangle,left of a big pink circle is a big yellow square,40,0.025,0.9271471500396729,0.00046700582606717944,0,0,0,5,0.7142857142857143,1,0,0
3522,a big purple hexagon is above a medium black triangle,a big green octagon is above a big blue triangle,195,0.005128205128205128,0.9061999917030334,0.0006012818193994462,0,0,0,3,0.42857142857142855,1,0,0
5564,the small blue triangle is positioned below a medium purple octagon,a big green octagon is above a big blue triangle,804,0.0012437810945273632,0.8138255476951599,0.00119342643301934,0,0,0,0,0.0,0,0,0
9690,a medium purple circle is below a small red triangle,left of a big pink circle is a big yellow square,646,0.0015479876160990713,0.8417050242424011,0.0010147111024707556,0,0,0,0,0.0,0,0,0
2945,a big yellow hexagon is below a big black square,left of a big pink circle is a big yellow square,295,0.003389830508474576,0.8866304755210876,0.0007267284672707319,0,0,0,3,0.42857142857142855,0,0,0
7484,a small black circle can be seen left of a medium orange octagon,left of a big pink circle is a big yellow square,911,0.0010976948408342481,0.8102915287017822,0.0012160801561549306,0,0,0,1,0.14285714285714285,1,0,0
8279,the small red triangle is positioned above a big black hexagon,left of a big pink circle is a big yellow square,129,0.007751937984496124,0.913877010345459,0.0005520706763491035,0,0,0,1,0.14285714285714285,0,0,0
799,right of a medium blue triangle is a big blue diamond,below a big green triangle is a big red diamond,139,0.007194244604316547,0.9137415885925293,0.0005529391346499324,0,0,0,3,0.42857142857142855,0,1,0
1278,a medium purple triangle can be seen left of a medium blue square,left of a big pink circle is a big yellow square,526,0.0019011406844106464,0.8561586141586304,0.0009220607462339103,0,0,0,1,0.14285714285714285,1,0,0
721,below a big black triangle is a big pink diamond,below a big green triangle is a big red diamond,5,0.2,0.9462069272994995,0.0003448278293944895,0,1,0,5,0.7142857142857143,1,1,0
2997,a medium yellow triangle can be seen below a big pink diamond,a big green octagon is above a big blue triangle,434,0.002304147465437788,0.8719414472579956,0.0008208887302316725,0,0,0,1,0.14285714285714285,0,0,0
6101,right of a small orange square is a big red diamond,a big red square is right of a big purple triangle,4,0.25,0.9432971477508545,0.0003634800959844142,0,1,0,3,0.42857142857142855,1,0,0
5084,a medium yellow diamond is above a big black diamond,a big black triangle is above a medium pink diamond,181,0.0055248618784530384,0.9063994288444519,0.0006000037537887692,0,0,0,2,0.2857142857142857,1,0,0
1424,left of a small yellow triangle is a medium purple diamond,a big black triangle is above a medium pink diamond,530,0.0018867924528301887,0.8645591139793396,0.000868211209308356,0,0,0,0,0.0,0,0,0
580,a small pink diamond can be seen left of a medium orange triangle,left of a big pink circle is a big yellow square,540,0.001851851851851852,0.8629551529884338,0.0008784930687397718,0,0,0,1,0.14285714285714285,1,0,0
2184,the big green triangle is positioned below a small blue octagon,left of a big pink circle is a big yellow square,254,0.003937007874015748,0.8954278230667114,0.0006703355466015637,0,0,0,1,0.14285714285714285,0,0,0
8839,the big yellow octagon is positioned left of a small black circle,left of a big pink circle is a big yellow square,585,0.0017094017094017094,0.8617558479309082,0.0008861807291395962,0,0,0,4,0.5714285714285714,1,0,0
8558,a big purple diamond can be seen right of a small black circle,left of a big pink circle is a big yellow square,90,0.011111111111111112,0.920424222946167,0.0005101010319776833,0,0,0,2,0.2857142857142857,0,0,0
4051,a small red triangle can be seen left of a big green diamond,left of a big pink circle is a big yellow square,257,0.0038910505836575876,0.8915780186653137,0.0006950137321837246,0,0,0,2,0.2857142857142857,1,0,0
8526,a small pink hexagon can be seen left of a small red hexagon,a big green octagon is above a big blue triangle,962,0.0010395010395010396,0.7760807871818542,0.0014353799633681774,0,0,0,0,0.0,0,0,0
3523,a medium yellow circle is above a big pink octagon,left of a big pink circle is a big yellow square,406,0.0024630541871921183,0.87763911485672,0.000784365285653621,0,0,0,3,0.42857142857142855,0,0,0
1505,a medium green diamond can be seen right of a big green circle,a big yellow square is above a small red triangle,276,0.0036231884057971015,0.8939352035522461,0.0006799027905799448,0,0,0,0,0.0,0,0,0
8805,a small green diamond can be seen below a medium purple triangle,left of a big pink circle is a big yellow square,567,0.001763668430335097,0.8464060425758362,0.0009845768800005317,0,0,0,0,0.0,0,0,0
1378,left of a big orange circle is a big yellow triangle,left of a big pink circle is a big yellow square,8,0.125,0.9420633912086487,0.0003713891201186925,0,0,0,5,0.7142857142857143,1,0,0
3149,the small red square is positioned right of a medium red triangle,left of a big pink circle is a big yellow square,388,0.002577319587628866,0.8668562769889832,0.0008534860680811107,0,0,0,1,0.14285714285714285,0,0,0
5188,left of a small green diamond is a big red hexagon,left of a big pink circle is a big yellow square,254,0.003937007874015748,0.8913025259971619,0.000696779927238822,0,0,0,2,0.2857142857142857,1,0,0
9822,a big black diamond can be seen below a medium pink circle,left of a big pink circle is a big yellow square,143,0.006993006993006993,0.9096876382827759,0.0005789254792034626,0,0,0,3,0.42857142857142855,0,0,0
6064,a medium red square is left of a small black octagon,left of a big pink circle is a big yellow square,636,0.0015723270440251573,0.840727686882019,0.001020976109430194,0,0,0,2,0.2857142857142857,1,0,0
9741,the big red triangle is positioned left of a medium yellow triangle,left of a big pink circle is a big yellow square,337,0.002967359050445104,0.885747492313385,0.0007323883473873138,0,0,0,2,0.2857142857142857,1,0,0
9966,a medium yellow octagon can be seen below a medium pink hexagon,a big green octagon is above a big blue triangle,998,0.001002004008016032,0.7194600105285645,0.0017983323195949197,0,0,0,1,0.14285714285714285,0,0,0
6909,a medium yellow square is above a big pink diamond,left of a big pink circle is a big yellow square,34,0.029411764705882353,0.9338844418525696,0.00042381786624900997,0,0,0,4,0.5714285714285714,0,0,0
9616,a medium blue circle is left of a medium purple triangle,a big black triangle is above a medium pink diamond,502,0.00199203187250996,0.8687654137611389,0.000841248023789376,0,0,0,1,0.14285714285714285,0,0,0
3395,a big red square is right of a big purple triangle,above a big orange square is a big red circle,2,0.5,0.9521247148513794,0.00030689314007759094,0,1,0,3,0.42857142857142855,0,0,0
9964,a medium pink diamond is below a medium black hexagon,left of a big pink circle is a big yellow square,809,0.0012360939431396785,0.8238192796707153,0.0011293637799099088,0,0,0,0,0.0,0,0,0
5866,above a medium yellow hexagon is a medium yellow circle,a big yellow square is above a small red triangle,956,0.0010460251046025104,0.7795833349227905,0.0014129275223240256,0,0,0,2,0.2857142857142857,1,0,0
345,right of a big red square is a medium blue diamond,left of a big pink circle is a big yellow square,78,0.01282051282051282,0.9213147759437561,0.0005043930723331869,0,0,0,1,0.14285714285714285,0,0,0
351,a small red hexagon is below a big purple circle,left of a big pink circle is a big yellow square,396,0.0025252525252525255,0.872977614402771,0.0008142464212141931,0,0,0,2,0.2857142857142857,0,0,0
8051,above a small purple square is a small orange octagon,a small red circle is above a big blue square,561,0.0017825311942959,0.8516390919685364,0.0009510317468084395,0,0,0,3,0.42857142857142855,1,0,0
9717,the small red diamond is positioned left of a small blue triangle,left of a big pink circle is a big yellow square,399,0.002506265664160401,0.8784070014953613,0.0007794426055625081,0,0,0,1,0.14285714285714285,1,0,0
2097,the small red hexagon is positioned right of a medium yellow square,left of a big pink circle is a big yellow square,564,0.0017730496453900709,0.8590822815895081,0.0009033195674419403,0,0,0,0,0.0,0,0,0
1308,a small green diamond can be seen right of a medium purple circle,left of a big pink circle is a big yellow square,339,0.0029498525073746312,0.8851059675216675,0.0007365010678768158,0,0,0,1,0.14285714285714285,0,0,0
2320,the medium purple circle is positioned below a big blue octagon,a big green octagon is above a big blue triangle,369,0.0027100271002710027,0.8860613107681274,0.000730376283172518,0,0,0,2,0.2857142857142857,0,0,0
523,the medium yellow triangle is positioned above a medium green triangle,left of a big pink circle is a big yellow square,696,0.0014367816091954023,0.8360512256622314,0.001050954102538526,0,0,0,1,0.14285714285714285,0,0,0
9136,below a small purple square is a medium yellow triangle,left of a big pink circle is a big yellow square,681,0.0014684287812041115,0.8295983672142029,0.0010923179797828197,0,0,0,1,0.14285714285714285,0,0,0
3468,a big red diamond can be seen above a medium red triangle,below a big green triangle is a big red diamond,175,0.005714285714285714,0.9031950235366821,0.0006205450627021492,0,0,0,4,0.5714285714285714,0,1,0
1005,the medium blue hexagon is positioned right of a medium green octagon,a big pink square is left of a big red octagon,802,0.0012468827930174563,0.8360752463340759,0.0010508002014830709,0,0,0,1,0.14285714285714285,0,0,0
2274,the small orange triangle is positioned above a medium black hexagon,left of a big pink circle is a big yellow square,580,0.0017241379310344827,0.8610260486602783,0.0008908587624318898,0,0,0,0,0.0,0,0,0
6013,a medium orange circle is right of a medium orange hexagon,left of a big pink circle is a big yellow square,902,0.0011086474501108647,0.8085185289382935,0.001227445318363607,0,0,0,0,0.0,0,0,0
764,left of a small pink square is a big red diamond,left of a big pink circle is a big yellow square,10,0.1,0.9393975138664246,0.00038847827818244696,0,0,0,3,0.42857142857142855,1,0,0
6962,a small yellow octagon is right of a big black circle,a small red circle is above a big blue square,360,0.002777777777777778,0.8832157254219055,0.0007486180402338505,0,0,0,2,0.2857142857142857,0,0,0
2329,the medium red triangle is positioned left of a small blue square,left of a big pink circle is a big yellow square,391,0.0025575447570332483,0.868723452091217,0.0008415163611061871,0,0,0,1,0.14285714285714285,1,0,0
8067,the medium orange square is positioned left of a medium orange hexagon,left of a big pink circle is a big yellow square,646,0.0015479876160990713,0.8432426452636719,0.0010048543335869908,0,0,0,2,0.2857142857142857,1,0,0
6822,a medium black square can be seen below a big blue hexagon,left of a big pink circle is a big yellow square,499,0.002004008016032064,0.8635219931602478,0.0008748595719225705,0,0,0,2,0.2857142857142857,0,0,0
6409,right of a big black octagon is a small green square,left of a big pink circle is a big yellow square,205,0.004878048780487805,0.8894384503364563,0.0007087286212481558,0,0,0,2,0.2857142857142857,0,0,0
6700,above a big green diamond is a medium blue circle,left of a big pink circle is a big yellow square,31,0.03225806451612903,0.9338595867156982,0.00042397709330543876,0,0,0,1,0.14285714285714285,0,0,0
1933,the big purple circle is positioned below a medium yellow diamond,left of a big pink circle is a big yellow square,130,0.007692307692307693,0.9121301174163818,0.0005632689571939409,0,0,0,1,0.14285714285714285,0,0,0
3978,a medium red triangle is right of a medium black circle,left of a big pink circle is a big yellow square,608,0.001644736842105263,0.8570563197135925,0.0009163061040453613,0,0,0,1,0.14285714285714285,0,0,0
8841,a big pink diamond is left of a big red diamond,below a big green triangle is a big red diamond,61,0.01639344262295082,0.9245003461837769,0.0004839720786549151,0,0,0,3,0.42857142857142855,0,0,0
7293,the big orange octagon is positioned above a medium yellow square,a big green octagon is above a big blue triangle,201,0.004975124378109453,0.9026808142662048,0.0006238411297090352,0,0,0,3,0.42857142857142855,1,0,0
6882,a big orange hexagon is above a small black triangle,left of a big pink circle is a big yellow square,165,0.006060606060606061,0.9101616740226746,0.0005758859333582222,0,0,0,1,0.14285714285714285,0,0,0
3112,a small purple diamond can be seen left of a medium orange triangle,left of a big pink circle is a big yellow square,505,0.0019801980198019802,0.8652768135070801,0.0008636106504127383,0,0,0,1,0.14285714285714285,1,0,0
4955,a medium red hexagon can be seen right of a big orange diamond,a big green octagon is above a big blue triangle,457,0.002188183807439825,0.8637721538543701,0.0008732551359571517,0,0,0,1,0.14285714285714285,0,0,0
6285,a medium purple octagon is left of a medium red octagon,a big green octagon is above a big blue triangle,977,0.0010235414534288639,0.7785033583641052,0.0014198506250977516,0,0,0,1,0.14285714285714285,0,0,0
2710,right of a big yellow circle is a medium yellow hexagon,left of a big pink circle is a big yellow square,652,0.0015337423312883436,0.8516374230384827,0.0009510423406027257,0,0,0,3,0.42857142857142855,0,0,0
612,a medium yellow diamond can be seen left of a medium orange diamond,left of a big pink circle is a big yellow square,793,0.0012610340479192938,0.8187545537948608,0.001161830616183579,0,0,0,2,0.2857142857142857,1,0,0
5984,a big red triangle is right of a medium red circle,left of a big pink circle is a big yellow square,154,0.006493506493506494,0.9111256003379822,0.0005697081796824932,0,0,0,2,0.2857142857142857,0,0,0
8271,the big green hexagon is positioned above a big orange circle,left of a big pink circle is a big yellow square,62,0.016129032258064516,0.926185131072998,0.000473172141937539,0,0,0,3,0.42857142857142855,0,0,0
3410,a small red square can be seen right of a small pink circle,left of a big pink circle is a big yellow square,313,0.003194888178913738,0.8802108764648438,0.0007678788970224559,0,0,0,3,0.42857142857142855,0,1,0
5000,a small black triangle can be seen left of a small pink circle,left of a big pink circle is a big yellow square,674,0.001483679525222552,0.8436644673347473,0.0010021517518907785,0,0,0,3,0.42857142857142855,1,0,0
1234,a medium black hexagon can be seen above a big yellow square,left of a big pink circle is a big yellow square,559,0.0017889087656529517,0.860215425491333,0.0008960552513599396,0,0,0,1,0.14285714285714285,0,0,0
4224,a big purple diamond can be seen left of a medium yellow diamond,a big black triangle is above a medium pink diamond,293,0.0034129692832764505,0.8886561989784241,0.0007137433858588338,0,0,0,3,0.42857142857142855,0,0,0
7164,a medium orange triangle is below a medium pink square,left of a big pink circle is a big yellow square,734,0.0013623978201634877,0.8271494507789612,0.0011080169351771474,0,0,0,1,0.14285714285714285,0,0,0
8263,a medium purple diamond is left of a medium orange circle,a big black triangle is above a medium pink diamond,450,0.0022222222222222222,0.8734242916107178,0.0008113833027891815,0,0,0,1,0.14285714285714285,0,0,0
1525,a small orange octagon is left of a small green triangle,left of a big pink circle is a big yellow square,808,0.0012376237623762376,0.82770174741745,0.0011044765124097466,0,0,0,1,0.14285714285714285,1,0,0
8013,a small blue hexagon is below a small yellow diamond,left of a big pink circle is a big yellow square,686,0.0014577259475218659,0.8553221821784973,0.0009274224867112935,0,0,0,0,0.0,0,0,0
892,a big black octagon can be seen above a small orange diamond,a big green octagon is above a big blue triangle,278,0.0035971223021582736,0.8961941003799438,0.0006654229364357889,0,0,0,3,0.42857142857142855,1,0,0
5374,a medium yellow octagon can be seen above a big pink square,left of a big pink circle is a big yellow square,474,0.002109704641350211,0.8711457848548889,0.0008259895257651806,0,0,0,3,0.42857142857142855,0,0,0
1596,a small blue square can be seen below a big orange hexagon,left of a big pink circle is a big yellow square,554,0.0018050541516245488,0.8543092608451843,0.0009339149110019207,0,0,0,2,0.2857142857142857,0,0,0
1923,a small black hexagon can be seen left of a big black octagon,a big blue octagon is left of a big black square,955,0.0010471204188481676,0.7764971256256104,0.0014327112585306168,0,0,0,3,0.42857142857142855,1,0,0
2250,the small green hexagon is positioned right of a big pink octagon,left of a big pink circle is a big yellow square,587,0.0017035775127768314,0.8580510020256042,0.0009099296876229346,0,0,0,2,0.2857142857142857,0,0,0
2383,a small green square is right of a big purple diamond,left of a big pink circle is a big yellow square,27,0.037037037037037035,0.9304319620132446,0.0004459493502508849,0,0,0,2,0.2857142857142857,0,0,0
3754,below a medium black diamond is a medium blue octagon,a big black triangle is above a medium pink diamond,832,0.001201923076923077,0.820170521736145,0.001152753015048802,0,0,0,2,0.2857142857142857,0,0,0
8080,the small blue triangle is positioned above a medium yellow diamond,left of a big pink circle is a big yellow square,351,0.002849002849002849,0.8831813335418701,0.0007488378323614597,0,0,0,0,0.0,0,0,0
3180,the medium orange diamond is positioned above a big red diamond,below a big green triangle is a big red diamond,108,0.009259259259259259,0.9166624546051025,0.0005342151853255928,0,0,0,2,0.2857142857142857,0,0,0
9867,the small blue triangle is positioned below a medium yellow circle,left of a big pink circle is a big yellow square,752,0.0013297872340425532,0.8210724592208862,0.001146971364505589,0,0,0,1,0.14285714285714285,0,0,0
2373,the medium yellow diamond is positioned right of a medium black hexagon,left of a big pink circle is a big yellow square,606,0.0016501650165016502,0.860032856464386,0.000897225399967283,0,0,0,1,0.14285714285714285,0,0,0
738,a big yellow circle is left of a small pink triangle,left of a big pink circle is a big yellow square,171,0.005847953216374269,0.9093635082244873,0.0005810033762827516,0,0,0,4,0.5714285714285714,1,0,0
7402,the big orange octagon is positioned right of a big pink hexagon,a big green octagon is above a big blue triangle,268,0.0037313432835820895,0.894976794719696,0.0006732256151735783,0,0,0,3,0.42857142857142855,0,0,0
950,a big purple octagon can be seen above a big purple square,left of a big pink circle is a big yellow square,143,0.006993006993006993,0.9040144681930542,0.0006152922287583351,0,0,0,2,0.2857142857142857,0,0,0
1870,a big orange diamond can be seen right of a medium black triangle,left of a big pink circle is a big yellow square,83,0.012048192771084338,0.9219776391983032,0.0005001437966711819,0,0,0,1,0.14285714285714285,0,0,0
4095,a big pink octagon is right of a medium blue triangle,a big green octagon is above a big blue triangle,188,0.005319148936170213,0.9051530361175537,0.0006079938611947,0,0,0,4,0.5714285714285714,0,1,0
5076,a big green diamond can be seen left of a medium purple circle,left of a big pink circle is a big yellow square,162,0.006172839506172839,0.9096237421035767,0.0005793364252895117,0,0,0,3,0.42857142857142855,1,0,0
6481,right of a small red square is a big pink hexagon,left of a big pink circle is a big yellow square,110,0.00909090909090909,0.9126875400543213,0.0005596952396444976,0,0,0,1,0.14285714285714285,0,0,0
1512,a small purple circle can be seen right of a small purple triangle,left of a big pink circle is a big yellow square,612,0.0016339869281045752,0.8533751368522644,0.0009399029659107327,0,0,0,0,0.0,0,0,0
6224,the small red octagon is positioned right of a big orange triangle,left of a big pink circle is a big yellow square,207,0.004830917874396135,0.9034735560417175,0.0006187601829878986,0,0,0,1,0.14285714285714285,0,0,0
2151,right of a small black octagon is a small green triangle,left of a big pink circle is a big yellow square,566,0.0017667844522968198,0.8685795664787292,0.0008424391271546483,0,0,0,0,0.0,0,0,0
942,a big red circle can be seen below a small purple triangle,left of a big pink circle is a big yellow square,218,0.0045871559633027525,0.8968808054924011,0.0006610213313251734,0,0,0,1,0.14285714285714285,0,0,0
6697,a small blue diamond can be seen below a big black square,left of a big pink circle is a big yellow square,173,0.005780346820809248,0.9035291075706482,0.00061840342823416,0,0,0,1,0.14285714285714285,0,0,0
8804,a small blue circle can be seen left of a small blue hexagon,left of a big pink circle is a big yellow square,832,0.001201923076923077,0.825926661491394,0.0011158561101183295,0,0,0,1,0.14285714285714285,1,0,0
3361,right of a medium orange diamond is a big purple diamond,below a big green triangle is a big red diamond,346,0.002890173410404624,0.8727250695228577,0.000815864943433553,0,0,0,2,0.2857142857142857,0,0,0
1872,above a big pink triangle is a small orange triangle,left of a big pink circle is a big yellow square,223,0.004484304932735426,0.9011988639831543,0.0006333407363854349,0,0,0,2,0.2857142857142857,0,0,0
2426,below a medium blue hexagon is a big red circle,a big green octagon is above a big blue triangle,313,0.003194888178913738,0.8894976377487183,0.0007083482923917472,0,0,0,2,0.2857142857142857,0,0,0
401,below a medium green octagon is a medium purple octagon,a big green octagon is above a big blue triangle,997,0.0010030090270812437,0.7381144762039185,0.0016787538770586252,0,0,0,1,0.14285714285714285,0,0,0
5309,the medium blue circle is positioned left of a medium black square,a big yellow square is above a small red triangle,383,0.0026109660574412533,0.8761376142501831,0.0007939898641780019,0,0,0,0,0.0,0,0,0
4700,a medium yellow octagon is right of a big yellow diamond,left of a big pink circle is a big yellow square,465,0.002150537634408602,0.8728784918785095,0.0008148820488713682,0,0,0,2,0.2857142857142857,0,0,0
9699,the big black square is positioned above a small blue triangle,left of a big pink circle is a big yellow square,13,0.07692307692307693,0.9368568062782288,0.0004047647234983742,0,0,0,2,0.2857142857142857,0,0,0
2994,right of a small blue circle is a medium yellow hexagon,left of a big pink circle is a big yellow square,776,0.001288659793814433,0.8394342660903931,0.001029268722049892,0,0,0,2,0.2857142857142857,0,0,0
7008,a big pink circle can be seen left of a small yellow square,left of a big pink circle is a big yellow square,209,0.004784688995215311,0.899048924446106,0.0006471233209595084,0,0,0,2,0.2857142857142857,1,0,0
7341,above a small orange circle is a medium orange triangle,left of a big pink circle is a big yellow square,547,0.0018281535648994515,0.8624335527420044,0.0008818362839519978,0,0,0,1,0.14285714285714285,0,0,0
36,a medium orange diamond is below a medium red circle,a big green octagon is above a big blue triangle,651,0.0015360983102918587,0.8440809845924377,0.0009994813008233905,0,0,0,0,0.0,0,0,0
3690,below a small pink circle is a big red octagon,left of a big pink circle is a big yellow square,217,0.004608294930875576,0.9003612399101257,0.0006387107423506677,0,0,0,3,0.42857142857142855,0,0,0
2896,right of a big yellow diamond is a big yellow octagon,left of a big pink circle is a big yellow square,172,0.005813953488372093,0.9076299071311951,0.0005921166739426553,0,0,0,3,0.42857142857142855,0,0,0
8765,a big pink square can be seen left of a small orange octagon,left of a big pink circle is a big yellow square,375,0.0026666666666666666,0.8788566589355469,0.0007765605114400387,0,0,0,3,0.42857142857142855,1,0,0
1356,a medium orange diamond is right of a medium purple square,left of a big pink circle is a big yellow square,274,0.0036496350364963502,0.8884382247924805,0.0007151402533054352,0,0,0,0,0.0,0,0,0
2367,a big green square can be seen right of a big pink square,left of a big pink circle is a big yellow square,301,0.0033222591362126247,0.8776534199714661,0.0007842729100957513,0,0,0,4,0.5714285714285714,0,0,0
7130,below a small pink octagon is a big green hexagon,left of a big pink circle is a big yellow square,822,0.0012165450121654502,0.8075644373893738,0.001233561895787716,0,0,0,2,0.2857142857142857,0,0,0
3302,left of a small pink hexagon is a big orange square,left of a big pink circle is a big yellow square,214,0.004672897196261682,0.8918007612228394,0.0006935857818461955,0,0,0,4,0.5714285714285714,1,0,0
7030,a medium blue hexagon is below a medium purple octagon,a big green octagon is above a big blue triangle,976,0.0010245901639344263,0.7747802734375,0.0014437164645642042,0,0,0,0,0.0,0,0,0
4071,the big orange square is positioned above a small blue hexagon,left of a big pink circle is a big yellow square,61,0.01639344262295082,0.9210111498832703,0.0005063394783064723,0,0,0,2,0.2857142857142857,0,0,0
4562,the big red triangle is positioned above a small blue diamond,below a big green triangle is a big red diamond,9,0.1111111111111111,0.9437524676322937,0.0003605616220738739,0,0,0,2,0.2857142857142857,0,0,0
9564,a big red triangle is right of a medium black square,left of a big pink circle is a big yellow square,24,0.041666666666666664,0.9331845641136169,0.0004283040761947632,0,0,0,1,0.14285714285714285,0,0,0
668,the big green circle is positioned above a medium purple circle,a small red circle is above a big blue square,41,0.024390243902439025,0.9301967024803162,0.0004474569868762046,0,0,0,2,0.2857142857142857,1,0,0
4336,the medium blue diamond is positioned above a medium pink hexagon,a big green octagon is above a big blue triangle,536,0.0018656716417910447,0.8662689328193665,0.000857250823173672,0,0,0,1,0.14285714285714285,1,0,0
4966,a small purple diamond is right of a small green diamond,left of a big pink circle is a big yellow square,353,0.0028328611898017,0.882775068283081,0.0007514422759413719,0,0,0,0,0.0,0,0,0
9506,a medium yellow octagon is right of a medium purple hexagon,a big green octagon is above a big blue triangle,971,0.0010298661174047373,0.7763331532478333,0.0014337623724713922,0,0,0,1,0.14285714285714285,0,0,0
5942,the medium blue diamond is positioned left of a small pink triangle,left of a big pink circle is a big yellow square,432,0.0023148148148148147,0.8783096671104431,0.0007800673483870924,0,0,0,2,0.2857142857142857,1,0,0
2190,a big pink diamond can be seen left of a medium red diamond,below a big green triangle is a big red diamond,261,0.0038314176245210726,0.8916829824447632,0.0006943402113392949,0,0,0,2,0.2857142857142857,0,0,0
9414,a medium green square can be seen left of a medium purple square,left of a big pink circle is a big yellow square,426,0.002347417840375587,0.8560032248497009,0.0009230566211044788,0,0,0,2,0.2857142857142857,1,0,0
3859,the small pink diamond is positioned left of a small blue square,left of a big pink circle is a big yellow square,205,0.004878048780487805,0.8934063911437988,0.0006832925137132406,0,0,0,1,0.14285714285714285,1,0,0
3729,the small orange square is positioned left of a small orange hexagon,left of a big pink circle is a big yellow square,427,0.00234192037470726,0.8730118870735168,0.0008140263380482793,0,0,0,2,0.2857142857142857,1,0,0
8845,a big yellow circle can be seen right of a medium red triangle,left of a big pink circle is a big yellow square,242,0.004132231404958678,0.8978320360183716,0.0006549236713908613,0,0,0,2,0.2857142857142857,0,0,0
7982,the small red circle is positioned below a medium blue octagon,a big green octagon is above a big blue triangle,798,0.0012531328320802004,0.8282341361045837,0.0011010635644197464,0,0,0,1,0.14285714285714285,0,0,0
9713,a medium pink octagon is right of a small red circle,left of a big pink circle is a big yellow square,758,0.0013192612137203166,0.8329781293869019,0.001070654601790011,0,0,0,1,0.14285714285714285,0,0,0
9430,below a small black octagon is a big yellow hexagon,left of a big pink circle is a big yellow square,938,0.0010660980810234541,0.7887498140335083,0.0013541682856157422,0,0,0,2,0.2857142857142857,0,0,0
6997,a medium green hexagon is above a medium purple triangle,a big green octagon is above a big blue triangle,680,0.0014705882352941176,0.8404533863067627,0.0010227347956970334,0,0,0,3,0.42857142857142855,1,0,0
4682,left of a small red square is a big blue diamond,left of a big pink circle is a big yellow square,13,0.07692307692307693,0.9396210312843323,0.00038704462349414825,0,0,0,2,0.2857142857142857,1,0,0
9054,a medium orange circle can be seen above a small orange hexagon,left of a big pink circle is a big yellow square,840,0.0011904761904761906,0.8196823000907898,0.001155882840976119,0,0,0,0,0.0,0,0,0
4437,left of a small green circle is a big green triangle,left of a big pink circle is a big yellow square,77,0.012987012987012988,0.9229708909988403,0.0004937766352668405,0,0,0,3,0.42857142857142855,1,0,0
4829,a big pink triangle is left of a big yellow diamond,left of a big pink circle is a big yellow square,18,0.05555555555555555,0.939559817314148,0.0003874372923746705,0,0,0,3,0.42857142857142855,1,0,0
6083,the small purple triangle is positioned left of a big orange circle,left of a big pink circle is a big yellow square,209,0.004784688995215311,0.9017618298530579,0.0006297328509390354,0,0,0,3,0.42857142857142855,1,0,0
8684,above a medium red square is a small green diamond,left of a big pink circle is a big yellow square,172,0.005813953488372093,0.898869514465332,0.0006482722237706184,0,0,0,0,0.0,0,0,0
7852,the small blue hexagon is positioned right of a small yellow diamond,left of a big pink circle is a big yellow square,452,0.0022123893805309734,0.8798269033432007,0.0007703402661718428,0,0,0,0,0.0,0,0,0
3674,above a small red diamond is a medium yellow octagon,a medium pink diamond is right of a big green circle,809,0.0012360939431396785,0.8100364804267883,0.0012177155585959554,0,0,0,1,0.14285714285714285,0,0,0
4510,above a medium yellow circle is a small red diamond,a big black triangle is above a medium pink diamond,293,0.0034129692832764505,0.8934785723686218,0.0006828299956396222,0,0,0,2,0.2857142857142857,1,0,0
4743,the medium yellow circle is positioned right of a medium yellow diamond,left of a big pink circle is a big yellow square,583,0.0017152658662092624,0.8609634637832642,0.0008912594639696181,0,0,0,1,0.14285714285714285,0,0,0
2983,the big orange triangle is positioned right of a medium pink diamond,left of a big pink circle is a big yellow square,69,0.014492753623188406,0.9234437346458435,0.000490745936986059,0,0,0,2,0.2857142857142857,0,0,0
